data name	program name	data	stdout	stderr	exit code	timeout
prefix-colon	go-sigs.k8s.io-yaml	"a: :b
"	"map[a::b]
"		0	false
prefix-colon	java-jackson	"a: :b
"	"{a=:b}
"		0	false
prefix-colon	java-snake-yaml	"a: :b
"	"{a=:b}
"		0	false
prefix-colon	javascript-js-yaml	"a: :b
"	"{ a: ':b' }
"		0	false
prefix-colon	javascript-yaml	"a: :b
"	"{ a: ':b' }
"		0	false
prefix-colon	python-load	"a: :b
"	"{'a': ':b'}
"		0	false
prefix-colon	python-safe-load	"a: :b
"	"{'a': ':b'}
"		0	false
prefix-colon	ruby-safe-load	"a: :b
"		"/Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/class_loader.rb:99:in `find': Tried to load unspecified class: Symbol (Psych::DisallowedClass)
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/class_loader.rb:28:in `load'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/class_loader.rb:40:in `symbol'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/class_loader.rb:32:in `symbolize'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/class_loader.rb:84:in `symbolize'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/scalar_scanner.rb:80:in `tokenize'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:65:in `deserialize'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:130:in `visit_Psych_Nodes_Scalar'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/visitor.rb:30:in `visit'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/visitor.rb:6:in `accept'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:35:in `accept'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:347:in `block in revive_hash'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:345:in `each'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:345:in `each_slice'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:345:in `revive_hash'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:169:in `visit_Psych_Nodes_Mapping'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/visitor.rb:30:in `visit'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/visitor.rb:6:in `accept'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:35:in `accept'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:320:in `visit_Psych_Nodes_Document'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/visitor.rb:30:in `visit'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/visitor.rb:6:in `accept'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:35:in `accept'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych.rb:334:in `safe_load'
	from main.rb:5:in `<main>'
"	1	false
prefix-colon	ruby-safe-load-alias	"a: :b
"		"/Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/class_loader.rb:99:in `find': Tried to load unspecified class: Symbol (Psych::DisallowedClass)
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/class_loader.rb:28:in `load'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/class_loader.rb:40:in `symbol'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/class_loader.rb:32:in `symbolize'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/class_loader.rb:84:in `symbolize'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/scalar_scanner.rb:80:in `tokenize'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:65:in `deserialize'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:130:in `visit_Psych_Nodes_Scalar'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/visitor.rb:30:in `visit'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/visitor.rb:6:in `accept'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:35:in `accept'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:347:in `block in revive_hash'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:345:in `each'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:345:in `each_slice'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:345:in `revive_hash'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:169:in `visit_Psych_Nodes_Mapping'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/visitor.rb:30:in `visit'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/visitor.rb:6:in `accept'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:35:in `accept'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:320:in `visit_Psych_Nodes_Document'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/visitor.rb:30:in `visit'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/visitor.rb:6:in `accept'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych/visitors/to_ruby.rb:35:in `accept'
	from /Users/lambdasawa/.local/share/mise/installs/ruby/3.2.2/lib/ruby/gems/3.2.0/gems/psych-5.1.1.1/lib/psych.rb:334:in `safe_load'
	from main.rb:5:in `<main>'
"	1	false
prefix-colon	ruby-safe-load-symbol	"a: :b
"	"{""a""=>:b}
"		0	false
prefix-colon	rust-serde-yaml	"a: :b
"	"Mapping(
    Mapping {
        map: {
            String(
                ""a"",
            ): String(
                "":b"",
            ),
        },
    },
)
"		0	false
preifx-at	cpp-yamlcpp	"a: @b
"		"terminate called after throwing an instance of 'YAML::ParserException'
  what():  yaml-cpp: error at line 1, column 4: unknown token
"	133	false
preifx-at	csharp-yaml-dot-net	"a: @b
"		"Unhandled exception. (Line: 1, Col: 4, Idx: 3) - (Line: 1, Col: 5, Idx: 4): While scanning for the next token, found character that cannot start any token.
"	134	false
preifx-at	go-gopkg.in-yaml.v2	"a: @b
"		"panic: yaml: found character that cannot start any token

goroutine 1 [running]:
main.main()
	/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/go-gopkg.in-yaml.v2/main.go:20 +0xe8
exit status 2
"	1	false
preifx-at	go-gopkg.in-yaml.v3	"a: @b
"		"panic: yaml: found character that cannot start any token

goroutine 1 [running]:
main.main()
	/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/go-gopkg.in-yaml.v3/main.go:20 +0xe8
exit status 2
"	1	false
preifx-at	go-sigs.k8s.io-yaml	"a: @b
"		"panic: error converting YAML to JSON: yaml: found character that cannot start any token

goroutine 1 [running]:
main.main()
	/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/go-sigs.k8s.io-yaml/main.go:19 +0xfc
exit status 2
"	1	false
preifx-at	java-jackson	"a: @b
"		"Exception in thread ""main"" java.lang.RuntimeException: com.fasterxml.jackson.dataformat.yaml.snakeyaml.error.MarkedYAMLException: while scanning for the next token
found character '@' that cannot start any token. (Do not use @ for indentation)
 in 'reader', line 1, column 4:
    a: @b
       ^

 at [Source: (File); line: 1, column: 2]
	at dev.lambdasawa.yamltesting.App.main(App.java:21)
Caused by: com.fasterxml.jackson.dataformat.yaml.snakeyaml.error.MarkedYAMLException: while scanning for the next token
found character '@' that cannot start any token. (Do not use @ for indentation)
 in 'reader', line 1, column 4:
    a: @b
       ^

 at [Source: (File); line: 1, column: 2]
	at com.fasterxml.jackson.dataformat.yaml.snakeyaml.error.MarkedYAMLException.from(MarkedYAMLException.java:28)
	at com.fasterxml.jackson.dataformat.yaml.YAMLParser.nextToken(YAMLParser.java:407)
	at com.fasterxml.jackson.databind.deser.std.MapDeserializer._readAndBindStringKeyMap(MapDeserializer.java:595)
	at com.fasterxml.jackson.databind.deser.std.MapDeserializer.deserialize(MapDeserializer.java:437)
	at com.fasterxml.jackson.databind.deser.std.MapDeserializer.deserialize(MapDeserializer.java:32)
	at com.fasterxml.jackson.databind.deser.DefaultDeserializationContext.readRootValue(DefaultDeserializationContext.java:322)
	at com.fasterxml.jackson.databind.ObjectMapper._readMapAndClose(ObjectMapper.java:4675)
	at com.fasterxml.jackson.databind.ObjectMapper.readValue(ObjectMapper.java:3495)
	at dev.lambdasawa.yamltesting.App.main(App.java:19)
Caused by: while scanning for the next token
found character '@' that cannot start any token. (Do not use @ for indentation)
 in 'reader', line 1, column 4:
    a: @b
       ^

	at org.yaml.snakeyaml.scanner.ScannerImpl.fetchMoreTokens(ScannerImpl.java:439)
	at org.yaml.snakeyaml.scanner.ScannerImpl.checkToken(ScannerImpl.java:248)
	at org.yaml.snakeyaml.parser.ParserImpl$ParseBlockMappingValue.produce(ParserImpl.java:633)
	at org.yaml.snakeyaml.parser.ParserImpl.peekEvent(ParserImpl.java:165)
	at org.yaml.snakeyaml.parser.ParserImpl.getEvent(ParserImpl.java:175)
	at com.fasterxml.jackson.dataformat.yaml.YAMLParser.nextToken(YAMLParser.java:403)
	... 7 more
"	1	false
preifx-at	java-snake-yaml	"a: @b
"		"Exception in thread ""main"" while scanning for the next token
found character '@' that cannot start any token. (Do not use @ for indentation)
 in 'reader', line 1, column 4:
    a: @b
       ^

	at org.yaml.snakeyaml.scanner.ScannerImpl.fetchMoreTokens(ScannerImpl.java:445)
	at org.yaml.snakeyaml.scanner.ScannerImpl.checkToken(ScannerImpl.java:238)
	at org.yaml.snakeyaml.parser.ParserImpl$ParseBlockMappingValue.produce(ParserImpl.java:669)
	at org.yaml.snakeyaml.parser.ParserImpl.peekEvent(ParserImpl.java:161)
	at org.yaml.snakeyaml.comments.CommentEventsCollector$1.peek(CommentEventsCollector.java:57)
	at org.yaml.snakeyaml.comments.CommentEventsCollector$1.peek(CommentEventsCollector.java:43)
	at org.yaml.snakeyaml.comments.CommentEventsCollector.collectEvents(CommentEventsCollector.java:136)
	at org.yaml.snakeyaml.comments.CommentEventsCollector.collectEvents(CommentEventsCollector.java:116)
	at org.yaml.snakeyaml.composer.Composer.composeScalarNode(Composer.java:241)
	at org.yaml.snakeyaml.composer.Composer.composeNode(Composer.java:205)
	at org.yaml.snakeyaml.composer.Composer.composeKeyNode(Composer.java:359)
	at org.yaml.snakeyaml.composer.Composer.composeMappingChildren(Composer.java:344)
	at org.yaml.snakeyaml.composer.Composer.composeMappingNode(Composer.java:323)
	at org.yaml.snakeyaml.composer.Composer.composeNode(Composer.java:209)
	at org.yaml.snakeyaml.composer.Composer.getNode(Composer.java:131)
	at org.yaml.snakeyaml.composer.Composer.getSingleNode(Composer.java:157)
	at org.yaml.snakeyaml.constructor.BaseConstructor.getSingleData(BaseConstructor.java:178)
	at org.yaml.snakeyaml.Yaml.loadFromReader(Yaml.java:493)
	at org.yaml.snakeyaml.Yaml.load(Yaml.java:434)
	at dev.lambdasawa.yamltesting.App.main(App.java:18)
"	1	false
preifx-at	javascript-js-yaml	"a: @b
"		"
/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-js-yaml/node_modules/js-yaml/lib/loader.js:187
  throw generateError(state, message);
  ^
YAMLException: bad indentation of a mapping entry (1:4)

 1 | a: @b
--------^
    at generateError (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-js-yaml/node_modules/js-yaml/lib/loader.js:183:10)
    at throwError (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-js-yaml/node_modules/js-yaml/lib/loader.js:187:9)
    at readBlockMapping (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-js-yaml/node_modules/js-yaml/lib/loader.js:1182:7)
    at composeNode (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-js-yaml/node_modules/js-yaml/lib/loader.js:1441:12)
    at readDocument (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-js-yaml/node_modules/js-yaml/lib/loader.js:1625:3)
    at loadDocuments (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-js-yaml/node_modules/js-yaml/lib/loader.js:1688:5)
    at Object.load (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-js-yaml/node_modules/js-yaml/lib/loader.js:1714:19)
    at Object.<anonymous> (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-js-yaml/main.js:7:16)
    at Module._compile (node:internal/modules/cjs/loader:1376:14)
    at Module._extensions..js (node:internal/modules/cjs/loader:1435:10) {
  reason: 'bad indentation of a mapping entry',
  mark: {
    name: null,
    buffer: 'a: @b\n',
    position: 3,
    line: 0,
    column: 3,
    snippet: ' 1 | a: @b\n--------^'
  }
}

Node.js v21.3.0
"	1	false
preifx-at	javascript-yaml	"a: @b
"		"/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-yaml/node_modules/yaml/dist/public-api.js:73
            throw doc.errors[0];
            ^

YAMLParseError: Plain value cannot start with reserved character @ at line 1, column 4:

a: @b
   ^

    at Composer.onError (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-yaml/node_modules/yaml/dist/compose/composer.js:69:34)
    at _onError (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-yaml/node_modules/yaml/dist/compose/resolve-flow-scalar.js:10:42)
    at plainValue (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-yaml/node_modules/yaml/dist/compose/resolve-flow-scalar.js:68:9)
    at Object.resolveFlowScalar (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-yaml/node_modules/yaml/dist/compose/resolve-flow-scalar.js:14:21)
    at Object.composeScalar (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-yaml/node_modules/yaml/dist/compose/compose-scalar.js:11:29)
    at composeNode (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-yaml/node_modules/yaml/dist/compose/compose-node.js:24:34)
    at Object.resolveBlockMap (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-yaml/node_modules/yaml/dist/compose/resolve-block-map.js:81:19)
    at resolveCollection (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-yaml/node_modules/yaml/dist/compose/compose-collection.js:13:27)
    at Object.composeCollection (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-yaml/node_modules/yaml/dist/compose/compose-collection.js:47:16)
    at Object.composeNode (/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/javascript-yaml/node_modules/yaml/dist/compose/compose-node.js:31:38) {
  code: 'BAD_SCALAR_START',
  pos: [ 3, 4 ],
  linePos: [ { line: 1, col: 4 }, { line: 1, col: 5 } ]
}

Node.js v21.3.0
"	1	false
preifx-at	python-load	"a: @b
"		"Traceback (most recent call last):
  File ""/Users/lambdasawa/src/github.com/lambdasawa/yaml-testing/program/python-load/main.py"", line 7, in <module>
    obj = yaml.load(content, Loader=Loader)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/lambdasawa/.local/share/mise/installs/python/3.12.0/lib/python3.12/site-packages/yaml/__init__.py"", line 81, in load
    return loader.get_single_data()
           ^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/lambdasawa/.local/share/mise/installs/python/3.12.0/lib/python3.12/site-packages/yaml/constructor.py"", line 49, in get_single_data
    node = self.get_single_node()
           ^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/lambdasawa/.local/share/mise/installs/python/3.12.0/lib/python3.12/site-packages/yaml/composer.py"", line 36, in get_single_node
    document = self.compose_document()
               ^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/lambdasawa/.local/share/mise/installs/python/3.12.0/lib/python3.12/site-packages/yaml/composer.py"", line 55, in compose_document
    node = self.compose_node(None, None)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/lambdasawa/.local/share/mise/installs/python/3.12.0/lib/python3.12/site-packages/yaml/composer.py"", line 84, in compose_node
    node = self.compose_mapping_node(anchor)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/lambdasawa/.local/share/mise/installs/python/3.12.0/lib/python3.12/site-packages/yaml/composer.py"", line 133, in compose_mapping_node
    item_value = self.compose_node(node, item_key)
                 ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/lambdasawa/.local/share/mise/installs/python/3.12.0/lib/python3.12/site-packages/yaml/composer.py"", line 64, in compose_node
    if self.check_event(AliasEvent):
       ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/lambdasawa/.local/share/mise/installs/python/3.12.0/lib/python3.12/site-packages/yaml/parser.py"", line 98, in check_event
    self.current_event = self.state()
                         ^^^^^^^^^^^^
  File ""/Users/lambdasawa/.local/share/mise/installs/python/3.12.0/lib/python3.12/site-packages/yaml/parser.py"", line 449, in parse_block_mapping_value
    if not self.check_token(KeyToken, ValueToken, BlockEndToken):
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/lambdasawa/.local/share/mise/installs/python/3.12.0/lib/python3.12/site-packages/yaml/scanner.py"", line 116, in check_token
    self.fetch_more_tokens()
  File ""/Users/lambdasawa/.local/share/mise/installs/python/3.12.0/lib/python3.12/site-packages/yaml/scanner.py"", line 258, in fetch_more_tokens
    raise ScannerError(""while scanning for the next token"", None,
yaml.scanner.ScannerError: while scanning for the next token
found character '@' that cannot start any token
  in ""../../testdata/preifx-at"", line 1, column 4
"	1	false
